order_item_id,order_id,product_id,quantity,price
2142,766,16,2,37.15
2143,887,49,4,252.01
2144,1074,12,3,260.08
2145,561,33,2,120.55
2146,947,11,3,466.6
2147,1631,39,2,305.83
2148,57,38,4,16.34
2149,1994,33,4,269.4
2150,1062,37,3,133.28
2151,1609,31,5,260.79
2152,1542,44,2,403.57
2153,1815,27,1,42.81
2154,1828,10,3,60.04
2155,1794,6,4,421.49
2156,1064,41,4,205.12
2157,654,28,3,147.85
2158,497,27,5,260.29
2159,1180,23,4,496.44
2160,322,42,5,185.14
2161,1616,1,4,390.2
2162,1086,19,2,47.64
2163,358,12,5,302.69
2164,1203,5,5,241.01
2165,1435,19,1,337.1
2166,1094,19,3,101.79
2167,168,38,5,295.49
2168,1354,14,2,223.69
2169,1552,7,3,187.23
2170,860,2,1,474.34
2171,1336,25,5,218.96
2172,1241,39,2,47.68
2173,1555,34,3,234.57
2174,1917,42,2,189.94
2175,1705,29,3,175.59
2176,1582,26,4,277.01
2177,451,12,5,433.79
2178,379,26,1,326.13
2179,75,36,5,12.3
2180,1983,18,1,251.23
2181,1363,29,3,289.28
2182,579,26,3,78.87
2183,1357,19,2,174.95
2184,1539,41,2,28.83
2185,1609,46,5,363.72
2186,966,39,2,37.49
2187,1158,5,5,330.14
2188,553,18,4,65.14
2189,436,22,2,36.52
2190,845,2,3,463.19
2191,996,19,3,59.78
2192,98,29,3,356.64
2193,1221,25,1,459.45
2194,896,7,5,385.23
2195,139,10,4,330.31
2196,1602,13,5,430.55
2197,85,10,4,161.94
2198,1744,16,5,352.95
2199,1369,24,2,194.14
2200,644,26,4,177.77
2201,663,23,2,202.34
2202,426,13,1,141.66
2203,646,4,5,264.1
2204,806,1,2,257.48
2205,518,29,5,147.82
2206,771,29,4,184.09
2207,1027,25,3,239.64
2208,202,2,2,364.56
2209,1516,23,4,486.67
2210,1593,18,3,280.89
2211,1274,24,3,461.56
2212,1318,15,1,12.2
2213,930,22,4,327.85
2214,845,26,1,468.57
2215,1455,32,5,254.55
2216,1300,31,3,341.17
2217,707,37,2,151.48
2218,1211,41,1,269.1
2219,1430,45,5,233.39
2220,1964,48,2,390.18
2221,71,25,5,281.98
2222,606,31,2,383.21
2223,1352,1,3,297.76
2224,117,35,4,443.05
2225,1912,25,3,156.45
2226,884,15,4,388.65
2227,1036,5,3,439.44
2228,504,41,4,101.4
2229,810,8,5,97.07
2230,1624,35,2,303.69
2231,301,3,2,373.35
2232,311,19,4,25.31
2233,208,19,1,93.72
2234,329,8,2,381.18
2235,1436,44,3,283.6
2236,1283,26,4,343.79
2237,495,32,2,355.71
2238,1257,36,1,252.71
2239,1470,24,4,239.01
2240,1619,44,2,43.71
2241,833,28,1,134.18
2242,890,18,5,436.33
2243,588,29,5,434.5
2244,443,38,5,251.87
2245,1643,28,4,320.44
2246,1184,49,2,314.62
2247,450,2,5,418.49
2248,613,9,2,101.05
2249,1600,4,5,128.07
2250,259,13,1,72.07
2251,1409,18,3,222.82
2252,1454,42,4,315.69
2253,1820,44,2,239.96
2254,1229,46,3,323.19
2255,1009,12,3,119.11
2256,146,43,4,365.8
2257,69,31,4,187.02
2258,1466,19,5,110.82
2259,1295,41,3,129.89
2260,460,13,3,79.89
2261,836,6,3,272.84
2262,1883,42,3,469.99
2263,1479,47,1,308.92
2264,92,32,2,466.91
2265,271,1,4,46.69
2266,840,12,2,474.92
2267,1657,13,2,181.42
2268,351,15,5,473.67
2269,1212,40,2,58.1
2270,1230,35,4,80.15
2271,1906,31,4,456.92
2272,1989,26,2,207.65
2273,811,3,4,11.21
2274,1220,27,4,86.47
2275,1719,14,3,194.57
2276,33,36,3,412.9
2277,59,23,2,125.3
2278,575,49,4,142.29
2279,293,40,4,407.9
2280,1943,20,3,271.66
2281,324,10,1,71.13
2282,1658,17,5,308.24
2283,736,41,2,302.67
2284,991,36,2,490.63
2285,1660,8,1,442.43
2286,1661,18,4,322.1
2287,1649,42,4,187.05
2288,687,8,5,254.0
2289,348,3,3,384.14
2290,1427,25,1,400.27
2291,213,14,1,330.99
2292,1014,25,1,166.7
2293,385,37,3,238.74
2294,1907,33,4,130.79
2295,1235,27,5,93.46
2296,707,37,4,253.85
2297,422,40,5,259.56
2298,49,43,3,466.48
2299,970,1,5,155.17
2300,1783,1,1,45.06
2301,323,25,1,469.45
2302,113,5,1,385.2
2303,635,50,1,312.47
2304,1189,9,2,264.84
2305,1690,30,2,236.88
2306,319,16,5,131.52
2307,1693,43,5,58.09
2308,94,48,5,127.34
2309,961,28,2,430.94
2310,968,9,4,318.17
2311,1446,11,1,349.72
2312,1596,44,4,400.18
2313,508,6,1,230.42
2314,170,50,4,368.16
2315,247,21,3,263.79
2316,362,16,1,214.92
2317,334,10,2,371.28
2318,1121,5,2,88.76
2319,783,23,5,345.02
2320,1652,40,1,130.84
2321,1214,1,1,426.09
2322,1213,20,4,431.26
2323,16,47,1,403.99
2324,666,36,2,295.71
2325,1632,43,4,309.87
2326,59,32,4,483.55
2327,140,47,3,278.56
2328,332,39,2,23.85
2329,1523,15,4,239.32
2330,735,21,3,128.82
2331,1818,23,2,199.31
2332,1072,37,5,373.59
2333,1964,31,5,470.84
2334,1908,18,5,140.58
2335,394,6,3,150.6
2336,726,44,2,265.93
2337,648,3,4,476.71
2338,1824,39,5,96.73
2339,1356,4,5,365.0
2340,836,15,2,65.28
2341,1965,31,5,207.7
2342,447,12,4,384.75
2343,1457,32,1,86.38
2344,1112,3,5,162.82
2345,555,22,2,113.06
2346,331,21,3,75.16
2347,949,11,2,81.1
2348,1203,33,2,198.76
2349,145,32,3,308.54
2350,980,22,5,421.85
2351,176,9,2,40.86
2352,1240,32,1,146.17
2353,1812,29,4,283.04
2354,101,31,1,302.76
2355,825,28,3,379.74
2356,1519,50,2,301.5
2357,304,25,3,378.75
2358,1796,29,2,220.21
2359,304,1,2,138.43
2360,1925,32,1,264.01
2361,203,1,3,456.16
2362,858,38,5,106.9
2363,19,6,2,272.93
2364,13,34,3,104.46
2365,623,24,2,243.24
2366,1460,31,4,390.4
2367,808,24,4,179.63
2368,808,24,1,383.33
2369,1061,7,3,71.8
2370,416,40,2,12.86
2371,297,9,2,433.67
2372,1498,31,3,85.21
2373,1729,23,5,190.01
2374,1399,29,1,483.17
2375,1457,14,5,229.25
2376,293,10,5,246.88
2377,458,26,1,19.5
2378,1529,18,5,54.99
2379,1847,26,1,96.96
2380,838,34,1,472.3
2381,1128,38,2,380.51
2382,109,25,1,100.55
2383,1513,42,2,102.62
2384,1380,20,3,309.59
2385,426,44,4,51.07
2386,1578,17,4,157.32
2387,417,48,2,400.39
2388,365,30,3,55.26
2389,133,21,5,321.71
2390,1706,48,3,285.09
2391,322,4,2,317.57
2392,1703,10,3,132.06
2393,178,28,3,454.4
2394,826,22,4,352.13
2395,1278,28,1,437.01
2396,1613,50,2,96.16
2397,57,45,3,256.46
2398,998,15,1,480.83
2399,397,20,3,111.17
2400,1509,24,1,463.5
2401,400,47,4,156.53
2402,662,37,3,453.75
2403,1646,39,2,338.01
2404,1042,41,4,497.33
2405,1502,45,3,52.37
2406,1029,26,1,454.11
2407,619,5,5,143.61
2408,322,42,3,320.25
2409,1750,13,5,200.1
2410,998,5,3,324.34
2411,1513,4,5,459.5
2412,1487,40,1,221.8
2413,590,6,5,407.41
2414,776,28,1,18.97
2415,199,24,2,58.23
2416,1128,16,1,313.92
2417,516,44,5,181.78
2418,555,25,4,457.85
2419,1098,39,4,163.62
2420,1684,7,1,385.96
2421,1817,49,5,379.19
2422,919,5,2,444.99
2423,962,27,5,338.2
2424,1763,30,5,114.22
2425,545,26,3,197.2
2426,1039,49,1,105.13
2427,1927,29,3,75.94
2428,556,5,1,444.78
2429,1286,1,2,250.08
2430,1311,49,2,498.98
2431,1047,48,1,490.41
2432,360,6,5,138.59
2433,713,6,2,219.25
2434,1493,26,4,71.64
2435,1350,16,3,269.22
2436,1196,48,2,26.29
2437,516,24,3,237.28
2438,1282,41,2,210.74
2439,1010,39,3,222.64
2440,705,7,5,18.98
2441,1730,48,4,418.03
2442,297,8,5,449.27
2443,320,31,2,37.92
2444,1178,42,2,47.02
2445,603,21,3,207.71
2446,351,49,4,151.83
2447,166,47,4,183.95
2448,93,49,4,181.63
2449,1677,36,1,10.86
2450,1550,45,5,495.76
2451,1501,42,2,186.84
2452,192,4,5,352.62
2453,229,13,4,438.47
2454,1759,38,1,284.93
2455,1249,50,1,154.82
2456,724,22,3,187.62
2457,138,22,1,412.26
2458,582,50,1,457.77
2459,1032,25,1,190.73
2460,417,33,3,323.72
2461,278,29,3,400.01
2462,902,31,1,464.31
2463,1462,41,2,164.31
2464,517,7,3,313.98
2465,1569,1,2,233.03
2466,1987,43,4,392.07
2467,242,19,5,130.77
2468,936,5,1,305.9
2469,814,29,1,83.57
2470,29,8,3,367.25
2471,138,48,2,229.13
2472,235,26,3,107.51
2473,1883,47,1,216.9
2474,1363,39,3,263.86
2475,103,16,2,359.42
2476,1922,7,2,55.01
2477,600,16,1,133.89
2478,1756,18,5,150.87
2479,952,25,3,423.01
2480,1066,27,5,217.28
2481,878,19,3,356.92
2482,1618,43,2,217.63
2483,1592,9,5,374.76
2484,1179,17,2,325.71
2485,1808,27,3,262.65
2486,1260,4,5,113.18
2487,1187,28,2,33.38
2488,338,24,4,397.41
2489,1101,5,1,433.87
2490,1472,23,3,449.85
2491,1016,37,3,194.44
2492,385,37,4,229.92
2493,295,38,5,165.68
2494,564,27,3,354.12
2495,219,25,2,253.79
2496,1972,21,1,355.48
2497,1385,3,4,289.28
2498,1983,4,2,269.43
2499,779,1,4,80.76
2500,519,29,4,150.35
2501,1725,49,2,306.92
2502,1500,49,5,305.26
2503,1487,12,3,124.14
2504,1696,40,2,182.24
2505,1437,26,2,292.01
2506,1120,29,4,400.56
2507,593,38,5,214.76
2508,1590,21,2,166.58
2509,822,28,4,478.19
2510,1833,9,1,370.75
2511,493,25,1,31.78
2512,207,41,2,106.76
2513,1147,46,4,247.41
2514,1717,13,5,497.23
2515,274,17,1,345.79
2516,95,33,1,355.52
2517,1936,13,1,366.38
2518,340,3,4,448.53
2519,1257,46,4,179.3
2520,1157,26,2,481.75
2521,762,30,1,382.25
2522,85,43,2,281.05
2523,1037,23,5,131.69
2524,818,25,2,65.58
2525,165,25,3,453.57
2526,1459,37,5,49.38
2527,545,50,5,136.02
2528,1534,28,2,445.11
2529,502,34,3,223.79
2530,93,22,2,80.24
2531,798,10,5,109.67
2532,673,50,4,344.68
2533,1266,18,5,466.29
2534,932,34,3,411.5
2535,683,25,2,49.3
2536,1064,21,1,91.04
2537,1068,42,3,96.75
2538,1200,50,2,187.21
2539,1903,45,2,420.04
2540,1569,26,3,160.83
2541,286,6,5,429.48
2542,910,47,5,97.18
2543,893,26,1,146.29
2544,866,44,2,92.19
2545,719,45,4,291.18
2546,25,2,5,201.02
2547,129,4,3,158.07
2548,853,29,4,47.2
2549,193,32,3,348.66
2550,953,30,2,295.89
2551,584,12,3,360.32
2552,773,17,5,290.6
2553,1458,1,5,472.8
2554,1778,41,3,440.18
2555,827,37,3,337.02
2556,386,39,4,293.01
2557,909,35,4,421.35
2558,1750,44,4,330.34
2559,64,13,2,316.93
2560,1223,11,4,135.67
2561,922,37,2,426.83
2562,1720,2,4,22.24
2563,143,9,4,185.45
2564,1235,50,5,472.93
2565,126,2,1,384.33
2566,1151,37,5,340.03
2567,753,41,3,431.6
2568,1887,22,5,422.64
2569,90,10,1,233.4
2570,1719,1,2,432.62
2571,1813,42,5,274.3
2572,516,9,1,376.16
2573,1492,47,4,315.48
2574,56,32,3,385.16
2575,1495,31,2,165.05
2576,671,8,4,172.5
2577,544,7,4,146.03
2578,176,9,1,367.41
2579,1512,13,1,386.41
2580,1835,33,4,434.2
2581,254,41,3,385.17
2582,456,1,2,380.04
2583,923,19,2,386.92
2584,53,11,1,341.17
2585,624,24,2,354.8
2586,1811,40,4,92.86
2587,1779,34,2,208.53
2588,35,34,4,447.77
2589,372,40,1,116.5
2590,243,39,5,348.55
2591,1923,38,1,391.79
2592,229,35,4,17.95
2593,697,13,3,490.29
2594,1564,14,5,391.09
2595,1830,44,1,248.13
2596,504,14,4,242.88
2597,905,7,2,438.96
2598,272,22,3,429.99
2599,1879,1,3,223.36
2600,194,9,1,414.53
2601,1165,34,5,246.09
2602,1244,44,4,478.59
2603,1461,5,5,379.95
2604,1556,34,1,293.46
2605,437,32,2,447.32
2606,13,26,1,278.12
2607,465,50,4,43.71
2608,1065,6,3,425.09
2609,673,6,5,208.66
2610,1625,15,5,420.66
2611,801,42,5,389.67
2612,77,10,1,121.09
2613,1842,39,1,50.18
2614,501,24,2,137.92
2615,1714,28,2,168.95
2616,665,3,2,117.3
2617,1410,30,3,270.25
2618,688,41,1,15.43
2619,89,12,3,250.84
2620,1138,7,1,384.41
2621,283,38,3,302.44
2622,1100,11,2,311.72
2623,293,49,2,257.67
2624,98,44,5,306.26
2625,269,36,3,493.48
2626,561,33,5,493.23
2627,1738,37,1,483.66
2628,113,24,3,156.8
2629,271,4,4,363.07
2630,18,14,4,344.24
2631,1533,17,4,177.68
2632,406,41,5,195.56
2633,703,24,4,364.56
2634,1059,37,1,130.26
2635,1728,12,5,209.45
2636,1137,30,2,373.85
2637,388,46,2,259.97
2638,16,25,5,397.79
2639,21,13,1,442.52
2640,53,22,5,97.29
2641,901,23,4,99.85
2642,1657,32,3,184.61
2643,1144,21,2,356.29
2644,935,33,3,290.14
2645,1806,5,1,211.13
2646,273,2,4,103.91
2647,1702,9,5,291.1
2648,1755,10,2,303.64
2649,633,7,1,379.84
2650,821,25,2,313.5
2651,1835,38,4,418.27
2652,1109,27,4,228.75
2653,984,23,1,418.26
2654,460,45,5,61.52
2655,450,30,2,296.61
2656,1626,2,4,196.83
2657,1313,13,4,417.19
2658,1774,38,3,144.78
2659,905,40,3,272.59
2660,1569,35,4,499.51
2661,1918,13,5,442.21
2662,1405,28,3,313.15
2663,860,44,4,498.45
2664,1425,33,3,78.35
2665,1032,41,1,76.73
2666,687,42,2,14.01
2667,699,3,4,207.77
2668,765,10,5,387.0
2669,1312,30,5,71.49
2670,1763,21,5,336.66
2671,1842,6,4,39.62
2672,1838,24,3,138.31
2673,1572,29,1,452.78
2674,1898,6,5,140.38
2675,1377,4,1,424.38
2676,1101,46,2,485.18
2677,946,47,5,416.37
2678,1542,46,4,491.57
2679,1125,50,2,452.81
2680,1263,14,2,36.3
2681,1574,19,2,38.5
2682,173,7,1,251.85
2683,665,7,5,75.8
2684,1653,21,2,461.54
2685,1810,2,5,57.15
2686,1511,29,1,370.48
2687,173,16,1,228.81
2688,1897,10,2,362.01
2689,570,42,3,27.59
2690,143,10,1,384.54
2691,737,20,2,246.67
2692,1357,18,5,190.2
2693,1142,20,1,213.32
2694,1989,19,5,482.28
2695,863,42,1,361.4
2696,1273,44,4,429.27
2697,1254,34,5,418.59
2698,979,40,5,477.68
2699,703,14,1,358.3
2700,400,25,1,240.57
2701,13,28,5,98.89
2702,121,5,4,250.07
2703,842,35,1,277.2
2704,1890,6,3,231.91
2705,68,4,4,197.86
2706,1250,16,4,150.65
2707,1932,31,4,75.51
2708,1527,25,4,340.23
2709,811,44,1,153.64
2710,1644,19,5,14.09
2711,227,28,2,67.49
2712,120,27,4,477.64
2713,1288,7,5,127.42
2714,1259,22,4,98.27
2715,256,39,5,454.34
2716,595,11,2,356.94
2717,1572,21,2,286.95
2718,533,40,2,209.39
2719,1447,3,5,395.06
2720,1680,49,3,488.4
2721,1989,20,4,497.5
2722,566,34,1,498.65
2723,816,38,2,131.86
2724,530,23,3,73.35
2725,988,25,4,167.91
2726,1179,10,4,450.64
2727,1886,20,2,52.01
2728,336,12,3,121.57
2729,870,46,2,348.68
2730,850,36,3,323.52
2731,1221,24,2,60.81
2732,1649,12,2,495.47
2733,1810,33,4,287.53
2734,1085,41,2,332.25
2735,152,34,4,369.03
2736,1058,24,3,218.97
2737,1473,18,3,297.57
2738,301,39,4,172.11
2739,553,16,1,197.43
2740,1415,25,3,29.53
2741,1820,39,1,44.02
2742,684,43,2,233.43
2743,769,8,4,209.6
2744,182,1,3,414.33
2745,1121,22,2,269.07
2746,1085,11,2,111.39
2747,1747,21,5,178.99
2748,122,36,2,462.78
2749,557,33,4,137.2
2750,1368,6,4,444.7
2751,1411,44,1,79.21
2752,143,21,2,207.26
2753,397,3,3,453.5
2754,536,21,1,107.14
2755,644,37,4,393.02
2756,386,11,4,92.66
2757,1245,25,2,216.52
2758,154,45,3,207.99
2759,1536,24,4,265.88
2760,258,13,5,367.36
2761,757,34,1,94.37
2762,1672,16,3,246.56
2763,1270,34,2,47.05
2764,532,3,5,262.94
2765,1077,35,2,173.02
2766,454,29,4,421.59
2767,205,25,2,310.81
2768,826,14,4,316.66
2769,1060,41,5,340.44
2770,415,18,3,71.43
2771,1596,40,1,125.83
2772,1456,49,2,107.99
2773,552,41,5,387.1
2774,588,3,3,35.18
2775,993,33,4,30.88
2776,1821,13,4,454.84
2777,1934,48,5,366.32
2778,1213,50,4,209.12
2779,1422,44,4,212.71
2780,1058,18,1,49.57
2781,289,33,3,194.17
2782,833,38,1,450.04
2783,977,20,2,97.91
2784,224,45,2,36.04
2785,1110,47,3,39.04
2786,637,17,1,134.53
2787,1892,34,1,492.3
2788,662,16,2,48.4
2789,753,29,4,292.18
2790,1827,7,4,353.01
2791,35,16,3,339.43
2792,554,3,4,356.7
2793,1411,2,3,271.24
2794,1155,33,1,453.35
2795,1180,5,4,459.47
2796,1885,3,3,98.82
2797,1675,16,3,217.84
2798,731,15,5,260.12
2799,1635,28,2,24.51
2800,1536,1,5,377.28
2801,1600,16,4,348.25
2802,1718,27,5,241.31
2803,100,13,5,482.77
2804,761,20,3,434.96
2805,911,28,5,377.54
2806,821,31,5,385.46
2807,1128,7,4,467.61
2808,1632,48,4,249.67
2809,141,2,1,224.0
2810,1452,17,3,318.76
2811,581,23,5,346.71
2812,582,14,3,37.94
2813,17,10,2,71.6
2814,699,34,3,315.84
2815,201,19,5,99.88
2816,223,48,2,36.26
2817,1989,46,5,149.11
2818,929,10,2,443.78
2819,775,8,5,218.93
2820,1633,33,4,470.92
2821,4,9,2,432.55
2822,1724,9,2,336.41
2823,1691,18,2,65.1
2824,400,1,2,209.44
2825,807,31,1,169.91
2826,1175,24,1,26.6
2827,845,45,5,414.06
2828,1464,15,1,130.19
2829,1258,8,2,89.11
2830,262,33,1,322.47
2831,547,46,3,464.24
2832,1583,8,4,496.67
2833,1459,7,3,350.36
2834,165,16,3,179.95
2835,1605,9,1,345.09
2836,839,8,4,405.25
2837,1244,11,5,313.2
2838,69,32,1,372.36
2839,422,35,1,199.65
2840,1345,23,2,489.27
2841,536,19,2,269.58
2842,1801,37,1,122.45
2843,1099,27,4,135.91
2844,585,27,4,362.01
2845,106,2,1,233.82
2846,298,3,3,162.44
2847,954,3,3,81.63
2848,1462,23,5,114.55
2849,1377,12,2,80.02
2850,1152,18,2,80.7
2851,565,17,3,457.26
2852,120,21,4,121.94
2853,964,47,5,404.76
2854,649,24,4,227.22
2855,428,50,2,207.77
2856,611,25,1,494.73
2857,1915,18,1,498.16
2858,504,28,2,171.86
2859,119,27,3,388.85
2860,1627,37,3,496.0
2861,506,33,5,286.35
2862,709,7,1,467.02
2863,1457,40,4,195.73
2864,394,3,2,61.28
2865,857,49,2,44.08
2866,613,46,3,110.38
2867,1945,9,5,103.21
2868,1616,8,5,129.97
2869,1785,4,2,191.13
2870,1549,41,3,330.37
2871,1763,36,4,180.89
2872,1544,48,5,235.81
2873,273,5,2,360.06
2874,299,22,5,269.66
2875,181,36,4,344.32
2876,482,20,5,222.25
2877,1014,30,3,273.07
2878,1273,33,4,226.58
2879,722,38,1,381.01
2880,1236,39,3,222.16
2881,1832,32,4,83.85
2882,870,32,5,32.56
2883,507,28,1,261.25
2884,1129,6,3,299.22
2885,1453,34,4,158.92
2886,1352,44,3,458.53
2887,95,13,4,325.92
2888,1717,34,2,353.44
2889,1423,2,4,386.49
2890,1558,44,4,164.56
2891,1143,15,2,53.76
2892,414,27,1,230.58
2893,29,45,1,218.65
2894,580,18,5,327.35
2895,1248,50,4,369.1
2896,259,39,3,321.95
2897,1595,35,3,90.39
2898,379,20,5,300.74
2899,313,8,3,23.05
2900,1741,44,2,279.21
2901,405,10,5,488.61
2902,121,26,4,152.67
2903,262,40,1,15.76
2904,1880,48,4,171.35
2905,1552,17,3,152.04
2906,441,19,2,239.84
2907,1073,22,1,299.6
2908,1270,26,3,321.04
2909,861,50,4,452.75
2910,37,50,2,190.36
2911,793,17,1,275.91
2912,142,6,3,46.64
2913,464,4,3,199.4
2914,1358,42,1,60.54
2915,871,17,3,295.66
2916,904,12,5,485.92
2917,1572,6,3,164.45
2918,963,42,1,248.52
2919,1060,18,2,276.96
2920,634,28,3,491.7
2921,955,22,2,171.62
2922,1406,47,2,408.47
2923,866,39,1,209.37
2924,440,14,3,97.72
2925,522,30,3,190.72
2926,1187,5,3,139.61
2927,1286,41,3,471.84
2928,1710,3,3,29.79
2929,911,48,3,343.26
2930,951,49,2,260.97
2931,1745,40,2,437.76
2932,389,41,4,376.4
2933,1950,5,4,310.96
2934,1070,16,1,492.98
2935,1005,36,3,271.99
2936,1113,8,3,209.83
2937,1592,6,4,438.2
2938,354,10,2,388.66
2939,1539,16,5,302.62
2940,1591,33,5,193.97
2941,631,43,1,182.86
2942,663,6,2,430.83
2943,76,37,4,25.78
2944,1304,17,2,303.54
2945,1247,20,2,376.58
2946,1194,43,5,137.06
2947,1233,14,1,207.25
2948,543,33,1,104.67
2949,792,34,3,362.69
2950,578,43,1,57.76
2951,883,37,4,287.58
2952,781,32,1,151.84
2953,462,7,5,442.27
2954,269,10,3,11.99
2955,1453,9,5,211.81
2956,616,27,1,362.9
2957,1749,7,2,383.4
2958,1045,33,2,135.55
2959,1137,14,2,163.59
2960,1251,30,3,403.79
2961,1945,29,4,451.14
2962,1108,39,2,89.33
2963,1730,3,5,71.53
2964,1684,35,1,316.59
2965,1145,29,5,342.66
2966,1345,9,4,30.23
2967,1614,1,1,94.93
2968,113,7,3,468.13
2969,261,28,4,216.14
2970,1198,24,2,473.95
2971,1964,11,1,222.65
2972,609,23,2,56.77
2973,531,6,3,312.29
2974,980,2,4,276.01
2975,1134,37,4,133.97
2976,991,22,2,461.08
2977,1958,49,3,332.91
2978,1917,34,5,230.18
2979,1072,49,5,275.37
2980,1086,12,4,98.92
2981,85,41,5,234.66
2982,1412,17,5,355.14
2983,676,6,3,152.25
2984,111,18,2,216.48
2985,1202,1,5,108.98
2986,689,43,3,259.28
2987,1153,26,5,296.65
2988,1549,37,5,359.43
2989,1923,33,4,328.76
2990,154,8,1,407.1
2991,81,36,4,445.18
2992,1514,31,3,467.19
2993,879,33,5,64.94
2994,1033,23,3,69.16
2995,1586,28,5,317.92
2996,1853,11,2,494.14
2997,279,28,2,459.85
2998,23,47,3,378.16
2999,1985,31,2,409.09
3000,1411,2,5,493.64
